Time,V1,V2,Amount,Class,device_id_hash,geo_drift_km,biometric_score,login_time_hour,user_behavior_score
19550,1.0240398686126198,1.1445568650921278,409.80832725005763,0,cb973a415800,0.6170112781954888,0.5,5,0.55
153747,1.6095312414477665,1.2049529564079529,880.6930403774311,0,9c29a8f47e5a,0.5911654135338347,0.5,18,0.3
40143,-0.18083349135289367,0.7700693565087473,346.8821786255916,0,4d452e64bf2d,0.5484022556390977,0.8636363636363633,11,0.2
129283,0.2019139358657295,-1.0113168188078039,170.99541621005798,0,3367cbffca0d,0.41212406015037595,0.5909090909090908,11,0.08750000000000001
11967,1.1316902406909402,-0.3267127646484595,428.25132412400603,0,c63976c4a12d,0.5639097744360904,0.9318181818181817,3,0.275
18583,0.29104203064289125,-1.6097775107859627,532.8654005546225,0,a76adffb6782,0.3477443609022557,0.5,5,0.5875
84625,0.29907003561578516,-2.367192992753952,141.27538986350882,0,173d4bf0ba1f,0.4234022556390978,0.7272727272727271,23,0.2
37260,0.8308864114006763,-0.9585965048180827,294.22705411918736,0,541f07543b44,0.38815789473684215,0.4772727272727273,10,0.07500000000000001
21016,0.2625774917490065,-0.7686402697869835,726.4407560852984,0,c2f49043569c,0.468515037593985,1.0,5,0.22499999999999998
148832,0.2879235717013352,0.6438772963810236,637.1050591002444,0,604319ec10f6,0.7828947368421053,0.38636363636363624,17,0.2
164018,-0.14036301382941777,1.4301234506924634,90.89907712613196,0,ff6b7ccc2002,0.19360902255639098,0.7272727272727271,21,0.3375
87089,-0.7761667744754394,-0.2997955906261023,401.87572621874483,0,1c2e456b0b04,0.5535714285714286,0.7954545454545454,0,0.15
26795,0.7909806852862523,1.132593311719177,974.1976305772995,0,13925965f5f1,0.2293233082706767,0.75,7,0.175
7786,-0.09698231904369231,-0.4575466104589227,323.5491566455208,0,5ce697754cfe,0.3900375939849624,0.6136363636363635,2,0.09999999999999999
165303,0.7238408783318719,-1.1886898827695853,236.1926198643378,0,17e359be0781,0.6104323308270677,0.6363636363636362,21,0.425
23809,-0.42409656102598897,-0.44718408609201454,561.3452457408582,0,3508c88573b5,0.46569548872180455,0.659090909090909,6,0.1875
162089,0.49403558781247386,0.22281547590653,928.1555187009079,0,109515fa7d8a,0.30498120300751885,0.6363636363636362,21,0.175
148438,0.6328425125469062,0.7585047532339642,809.0279398334959,0,878c799d6c6a,0.35573308270676696,0.8863636363636362,17,0.55
61195,0.24754670223902198,0.4857114281224965,204.41241966968062,0,4e36d747d9f7,0.5526315789473685,1.0,16,0.6500000000000001
141923,0.3051994865820184,-1.003258530168723,926.4439118566581,0,9512b1c8fd0e,0.35385338345864664,0.5227272727272727,15,0.46249999999999997
93589,-0.8817880974282943,0.7901339213182642,879.5446317216039,0,38899187f2ec,0.48731203007518803,0.34090909090909083,1,0.6125
137261,0.12030925661518475,-1.1468759713029872,467.12023974389865,0,c40a98da7fd8,0.46334586466165417,0.6363636363636362,14,0.5125000000000001
171327,-0.8313672735645325,0.87251162165853,31.46290778647897,0,fc01ad903697,0.3651315789473685,1.0,23,0.2625
154543,-1.7382928805596742,-0.5380929105009981,237.45160318305653,0,185ff0ceec08,0.7589285714285714,0.4772727272727273,18,0.125
33582,-0.5518111964643659,1.6272222610463334,470.8366443097777,0,815f851dab17,0.5460526315789475,1.0,9,0.21249999999999997
170709,-1.1698021821239768,0.882989940005243,372.53389791149834,1,b0649a5c6425,0.17105263157894737,1.0,23,0.1875
78016,-2.577887918130323,2.728136414871659,940.2088723707477,0,c21c6977ddd2,0.48308270676691734,0.5227272727272727,21,0.43749999999999994
62272,-0.6117102315197537,-1.025690437472351,763.7113861464181,0,86bc685bf5e7,0.3632518796992481,0.7954545454545454,17,0.2875
118468,1.110075755014357,0.8600368511912213,590.0408715210375,0,4eaf5029b540,0.5770676691729324,1.0,8,0.037500000000000006
97800,0.3379885119223484,0.334824982643525,487.351943154474,0,8756b57afd6c,0.3449248120300752,0.5681818181818183,3,0.21249999999999997
86490,1.551631145361062,0.7262101726136923,490.87937173199674,0,b0b6a9deb1e2,0.44078947368421056,0.6136363636363635,0,0.08750000000000001
82900,1.3910278680007582,1.4987996312854712,318.80579504296225,0,26c27ddce6e5,0.5277255639097744,0.5227272727272727,23,0.275
119180,-1.190560706746002,0.3147754053258821,736.0642570815752,0,14791412dbc4,0.5789473684210527,0.43181818181818166,9,0.5625000000000001
18878,-0.37461264667735333,-0.7166584858556748,670.0563268954969,0,d899914ec7cc,0.287593984962406,0.5227272727272727,5,0.125
18672,1.141527597495153,-0.9484072521462594,671.5137112957477,0,99ff703fd131,0.40977443609022557,0.38636363636363624,5,0.6375000000000001
11796,0.12941930995570303,-1.1045628494441007,132.13510329379758,0,d3184fd6da00,0.3900375939849624,0.659090909090909,3,0.3
6540,0.9517665349338343,-0.6905703474354776,701.8185827518239,0,89fef5753567,0.36466165413533835,0.4772727272727273,1,0.43749999999999994
168585,0.14286659539461732,0.9710946861750503,81.80987545969414,0,dedea1680fbd,0.705827067669173,0.7045454545454546,22,0.1625
79104,0.6049070715337542,-1.1994078261869396,467.653422572166,0,3b9e02063f97,0.5136278195488722,0.2954545454545452,21,0.3125
55923,0.05755296194277274,0.7367799866484707,217.5941230650807,0,f5ef5320ce2c,0.2791353383458647,0.7272727272727271,15,0.6375000000000001
10674,-0.5644067566377248,0.18520658370471615,444.96166153291176,0,92429c7647b3,0.5859962406015038,0.8409090909090908,2,0.5875
11507,0.28771370928136025,0.017165807947355376,812.4450567492069,0,d8ba92bbbe63,0.7561090225563909,0.20454545454545459,3,0.3125
7002,0.7658994856972643,1.6634192058714548,773.2620680853032,0,f608fa4fb84e,0.6024436090225564,0.75,1,0.2625
21185,0.03408005444242215,0.06588937353644843,691.422403514898,0,54b4c5032ffb,0.24248120300751883,0.9318181818181817,5,0.3375
128113,-1.0227567756576206,1.329752973976596,66.79681649598903,1,343e2c134005,0.3886278195488722,0.38636363636363624,11,0.3875
15080,-0.2504209389150323,-1.5670230085714656,386.60238050945463,0,50de164be5cd,0.6353383458646618,1.0,4,0.6875000000000001
147558,-0.6320579873728684,-1.0688789343857015,25.975763509429974,0,a5bf912a27aa,0.3571428571428572,0.75,16,0.1875
95213,-0.9928384123233976,0.4276032125432304,547.3481620294189,0,3c3065ffec05,0.5192669172932332,0.5,2,0.175
34245,1.5090605146384304,-0.10749394546606633,887.621581815408,0,228b1acd4aab,0.5657894736842106,0.6363636363636362,9,0.25
130358,-0.5716639297488348,-0.17456756326552003,701.901360705607,0,a5e6db12c42a,0.3261278195488722,0.7954545454545454,12,0.125
6105,1.7188081473556396,0.009572199859371777,953.0511131006274,0,ee6adb5ee021,0.44830827067669177,0.6818181818181817,1,0.43749999999999994
88987,-2.16171349614042,0.6515421301210989,795.852457243938,0,19bc5b7370d5,0.0,0.7727272727272729,0,0.07500000000000001
10452,1.298168401823463,0.017211661258065742,884.641755244078,0,f419d6bad24a,0.3125,0.4545454545454546,2,0.7125
117401,1.3779888446087196,-0.6667072295174167,386.97529214911907,0,a31c90bbe0a2,0.4210526315789474,0.7045454545454546,8,0.3375
20759,-0.31549023542795823,1.1897567608660409,539.2731802032287,0,df2d96e49ab2,0.281015037593985,0.34090909090909083,5,0.46249999999999997
115500,-1.1786354543038091,0.2251202774207338,280.80255955749476,0,2a85ac8ec1ab,0.68703007518797,0.6363636363636362,8,0.05
132454,-2.523796948860168,0.7989894956296072,87.69909557733273,0,67359cfe6f0b,0.2551691729323308,0.4545454545454546,12,0.47500000000000003
24062,1.120771409416987,0.32726443554731777,588.9169615997488,0,4e26e372b462,0.39473684210526316,0.5,6,0.4
170020,1.3923791638886633,-0.6243098057119368,86.0797415920651,0,a7a9be12ab30,0.475093984962406,0.9318181818181817,23,0.425
82411,0.22504663697329097,-0.6874522830336685,819.8238427765851,0,04d02cdd5d30,0.6597744360902256,0.9090909090909092,22,0.2875
169896,-0.5613731395496283,-0.012136295065386417,102.78024370600026,1,4104455fedc3,0.2542293233082707,0.7954545454545454,23,0.5125000000000001
80054,-0.7581048302717578,-0.4536450106560127,867.5788507191586,0,da9c5ca456b2,0.6207706766917294,0.40909090909090895,22,0.15
107547,-0.5191754523632354,0.3303544918088455,431.0324432247996,0,9512b2246cd7,0.45817669172932335,0.5909090909090908,5,0.4
126814,-0.7955436972581628,0.05904548959047557,818.9156960497174,0,97349ae67518,0.318609022556391,0.9318181818181817,11,0.07500000000000001
57394,0.8900755789606508,-0.3568490094619894,625.7453064984655,1,f9443fd1cc9f,0.5220864661654135,0.6818181818181817,15,0.125
111440,0.1431344644726493,0.4849738332342712,129.51415635100625,0,0312d3de2573,0.4849624060150376,1.0,6,0.6625000000000001
167112,0.994664597310007,-0.9660965345028008,688.906307449488,0,fa109c623194,0.3721804511278196,0.75,22,0.1875
15559,0.2730429208819217,-0.7534576863419589,26.910457295247916,0,35b5dcfdc584,0.4666353383458647,0.7045454545454546,4,0.13749999999999998
134894,-0.5871219102308051,-0.6491172935351529,760.9936802714332,0,ee851f652dd6,0.4022556390977444,0.5909090909090908,13,0.375
4364,-0.5819335555870714,-0.15791517428361165,612.6170110689941,0,ab107267fa29,0.4727443609022557,0.6818181818181817,1,0.6125
153816,2.205098518530458,-1.3157685119523506,834.6211277103785,0,8a046fadb1cb,0.5502819548872181,0.6136363636363635,18,0.22499999999999998
95297,-2.7746100459564382,0.582636320244454,709.5785643073332,0,2680e5ed7eb4,0.6804511278195489,0.8181818181818183,2,0.8375000000000001
74824,0.3472252050403752,2.3812390748546193,929.1159117354871,0,05513fa35182,0.2824248120300752,0.8863636363636362,20,0.2
95478,-0.023087272639716837,0.13616483012170702,216.20616153005798,0,c416041460be,0.7575187969924813,0.4772727272727273,2,0.55
20261,1.8697884488802916,1.1661719538262805,280.42673849654784,0,6f6b2c658c2f,0.18139097744360905,0.36363636363636354,5,0.35
71728,-1.7684272684638782,-0.7984049864825805,751.5738157466519,0,ff41886dd5ed,0.4351503759398496,0.25,19,0.25
88241,1.1757908396147205,-2.1596925368324222,556.0926108953566,0,fef804e4259a,0.5394736842105263,0.7727272727272729,0,0.43749999999999994
78041,-1.042828804418323,0.3665073099704716,606.8362419523069,0,7733aaf51a2d,0.4962406015037594,0.40909090909090895,21,0.09999999999999999
4746,-0.16099310464997413,-1.2550397543312188,511.04237591955757,0,e955a48c3f68,0.36889097744360905,0.15909090909090895,1,0.2875
30441,0.4276686759248669,0.2527787499816643,911.9295567415998,0,8254233eeb40,0.4276315789473685,0.75,8,0.25
84180,-0.08743011074109817,0.0005583411666251546,713.325769590169,0,077b1f30702f,0.387218045112782,1.0,23,0.41250000000000003
107964,0.6082590387664193,-0.3124935681373003,613.9048248556278,0,fb54ca36a5fc,0.3735902255639098,0.659090909090909,5,0.35
79683,-0.19730876911174755,-2.025535662033114,165.71998439198023,0,46d8999edf2f,0.5765977443609023,0.8409090909090908,22,0.425
91302,-2.4661757347359297,-0.2753268290106193,657.5129861398476,0,ba752df45aaa,0.5070488721804511,0.6818181818181817,1,0.5125000000000001
72773,-0.24965639984210333,0.8459390798031419,731.3738837803868,0,78a9988f6576,0.35902255639097747,0.6363636363636362,20,0.2875
157430,1.4989993038532634,0.43991996918902887,583.1055132013474,0,1877d2fc286a,0.5836466165413534,0.8636363636363633,19,0.3625
166694,0.9839404227793849,0.3943100994927987,320.8049306662504,0,059d4d27e734,0.5,0.5909090909090908,22,0.7
100949,0.7705247203003283,-0.3180966136991213,953.1301785633872,0,2c9b23df0d09,0.5714285714285715,0.7272727272727271,4,0.35
151575,-0.22409155517040874,1.602604998202445,549.7926213712201,0,f6a478445460,0.5455827067669173,0.7272727272727271,18,0.2875
3252,0.13302056956944247,-1.01632337126336,787.3008698430209,0,31ed0f52c723,0.33975563909774437,0.5,0,0.525
114842,0.16015195274433036,-1.0116618092763638,318.3804718646786,0,1562a6f4c95b,0.3778195488721805,0.8863636363636362,7,0.3
94152,-0.3971956735191541,-0.39457917057574493,821.6698045849042,0,25b81b20cc2d,0.56203007518797,0.6136363636363635,2,0.725
116241,0.9158402937122734,-0.8890441042448669,556.5338919787338,0,080cfb5027a6,0.542763157894737,0.4772727272727273,8,0.6000000000000001
66520,-0.731588491654693,-2.5925644606619485,651.6482306294914,0,3b4171e5ce50,0.45394736842105265,0.7727272727272729,18,0.22499999999999998
21242,-0.42232387257028114,1.5379816184391775,519.6516045692921,0,a9b167afa469,0.47321428571428575,0.4545454545454546,5,0.2625
94678,0.7071913001254898,0.31166915784031785,68.71965003311665,0,face97c9194e,0.6367481203007519,0.659090909090909,2,0.55
60993,0.47065770692603687,0.7413835593887366,889.6878374052295,0,9d20f0fb3dd2,0.3735902255639098,0.659090909090909,16,0.525
132222,-0.1288973458790103,0.7145726509053827,422.4946529251445,0,fbee4d6a0f0e,0.5338345864661654,0.9090909090909092,12,0.575
136564,1.0237314449382486,0.7445995442351717,759.7012481162132,0,fdbc04aaa495,0.4281015037593985,0.7727272727272729,13,0.3
54158,0.47704406694822143,-1.0273380300891088,715.8752090376129,0,c1f552f8f005,0.4262218045112782,0.659090909090909,15,0.35
6720,-0.28851977161379855,-1.1323083599310162,106.11892959533591,0,972a0a1af9f3,0.611842105263158,0.8409090909090908,1,0.275
167636,1.7207494995968022,3.252442062117576,938.7685256010342,0,1520cb1ae1fd,0.5733082706766919,0.9772727272727271,22,0.275
156637,0.5806850237018815,0.23264971618524322,764.4195565039706,0,5de517cba699,0.5714285714285715,0.7954545454545454,19,0.2
89166,-1.605703327450855,-0.43611187638937304,708.7509261264845,0,750f8180d2d0,0.6409774436090225,0.659090909090909,0,0.6000000000000001
74973,-0.1713385884481819,-0.8060585617933609,263.0503650559161,0,57b4bbcb5902,0.45958646616541354,0.36363636363636354,20,0.4
38914,-1.1730295051830626,-0.6661990675624941,473.33134453220794,0,6edfca99c2eb,0.5531015037593985,0.40909090909090895,10,0.41250000000000003
117970,1.0818669520057114,0.6885758811781043,243.32860252974038,0,25afe7a8325d,0.41306390977443613,0.5909090909090908,8,0.575
159042,0.21079364262964376,0.39892760331915317,362.9645090686567,0,f1b8069da1ce,0.5023496240601504,0.5227272727272727,20,0.0625
166985,-0.9857718723221365,0.3610258002178442,560.9564336820097,0,a85337e55dca,0.43843984962406024,0.6136363636363635,22,0.4
62207,-1.1314565818392082,0.07399395051081524,290.4818981514325,0,36fb29084a1f,0.4703947368421053,0.6818181818181817,17,0.625
65429,-0.10564081629143669,-0.4520968273815193,420.462575122784,0,20a31a835526,0.5408834586466166,0.7727272727272729,18,0.125
38356,-0.42613448082680677,-0.6242476507815505,270.70466309026403,0,864d2b0ca8c9,0.3416353383458647,0.6363636363636362,10,0.5875
65638,0.7639416075720046,-0.7089385954494722,212.41468691525222,0,0ac1f0ff0ce3,0.7518796992481203,0.7727272727272729,18,0.41250000000000003
51786,0.7696586113176558,0.12299989325188342,627.433327753562,0,424605768e29,0.3148496240601504,0.6818181818181817,14,0.375
171092,0.22862485357632542,0.6700261373588227,232.08288116710122,0,13ed6586a630,0.28571428571428575,0.20454545454545459,23,0.3875
48416,-0.7863984076135462,1.3835013665443996,324.4216654631179,0,7315fd4fc10c,0.6198308270676692,0.4545454545454546,13,0.15
87720,-0.5438666766805845,1.118930810347652,316.3783164445278,0,73d9f5e7baf8,0.568139097744361,0.6363636363636362,0,0.037500000000000006
136322,0.4728164345966702,0.7906281856304672,50.93774488025617,0,28c5a8dd18c2,0.5446428571428572,0.38636363636363624,13,0.5375000000000001
1032,-1.2267740498580246,1.074828757707321,897.08688972486,0,0bdcf147c728,0.5455827067669173,0.7954545454545454,0,0.13749999999999998
124850,0.675990396772971,0.19671300099090475,54.162704586930296,0,2b0736dd699f,0.4548872180451128,1.0,10,0.2375
66424,-1.7194695892627812,0.1451653333931183,77.88935740768945,0,da804ba94fd1,0.3303571428571429,0.9318181818181817,18,0.8625
164308,-1.2916908769931177,1.1261846852544692,793.1884742824165,0,584c24311c55,0.46757518796992487,0.6136363636363635,21,0.3375
33361,0.5321301394777326,0.6107820597609291,991.8551834600129,0,1d7fbdc2fd4b,0.36137218045112784,1.0,9,0.425
119986,-0.02343785296312979,-0.038056941837315054,67.35810742893436,0,fb1d5b8854d5,0.5944548872180451,0.6818181818181817,9,0.21249999999999997
6636,0.4447588422275378,0.4440424485282094,80.151270753605,0,49c8dc9eb7ca,0.43609022556390975,0.5909090909090908,1,0.6125
129246,-0.34358228056245843,1.3141961505333144,363.0097839997405,0,23a53b9e2f4c,0.34022556390977443,0.5227272727272727,11,0.0625
16446,0.31706886403867524,0.607082052601388,252.64617874863583,0,fd54c9a6d120,0.41165413533834594,0.5909090909090908,4,0.5375000000000001
18860,0.5474194442315746,0.6023822593932072,102.29782093937197,0,840e48a0c3c9,0.5150375939849625,0.5681818181818183,5,0.09999999999999999
57836,0.5078476675295199,-0.6041987234122436,496.9004098573008,0,11fbd48f51f7,0.3773496240601504,0.7045454545454546,16,0.775
21480,0.9188669613875797,-0.19266062401805686,7.887933464185639,0,bfea282d7512,0.34069548872180455,0.7045454545454546,5,0.46249999999999997
56550,0.12518051039221603,-0.5199837544313196,706.5675541768289,0,de877348387f,0.49107142857142866,0.659090909090909,15,0.15
91516,-0.9284189191025943,-0.922492937368874,421.0950587847578,1,340fadde16ee,0.49107142857142866,0.75,1,0.325
109471,1.30417281350758,0.8130032185813783,90.01552335540342,0,7c5fc3906dcc,0.38533834586466165,0.9318181818181817,6,0.46249999999999997
127075,0.4283570215997185,-0.22373191649195467,239.1968326579826,0,0a3266b32b2a,0.3905075187969925,0.8636363636363633,11,0.21249999999999997
165165,0.22551284922332696,0.056441247765229303,299.36892397757754,0,f7d30bd01cfa,0.4896616541353384,0.3181818181818181,21,0.2625
109924,0.7764393165006378,-0.14691565558274222,635.119910689412,0,21f7fa4259b0,0.2528195488721805,0.06818181818181812,6,0.6375000000000001
171191,-0.10401311886471978,-0.8669359884407536,385.82486099576465,0,e1fa246391c0,0.2584586466165414,0.8636363636363633,23,0.3375
77303,-0.7022838272426143,-0.09425584169757341,164.98043213433883,0,d5e513d79426,0.35526315789473684,0.34090909090909083,21,0.5875
2853,-0.690767755160119,0.22583897015168763,975.1325493346541,0,4782f291cce2,0.42669172932330834,0.6136363636363635,0,0.425
161544,1.016737745463743,-0.6442867289815339,141.17295287062976,0,4a7c14734487,0.5004699248120301,0.38636363636363624,20,0.46249999999999997
124929,-1.0226892681255335,0.04608830892475949,414.48375920456965,0,362e8c3dafb5,0.6649436090225564,0.25,10,0.5625000000000001
166804,-1.1725061716197547,-0.23346823791669225,149.63842077063273,0,93bdd42f157d,0.5775375939849625,0.7727272727272729,22,0.6875000000000001
165087,-0.39931995611325355,1.6263818319364503,430.8466753313533,0,a49db14bf48a,0.4342105263157895,0.8409090909090908,21,0.1625
95294,-2.1815931989855524,-0.4963059457166951,721.9347512484413,0,b4bf71266ec8,0.45394736842105265,0.5227272727272727,2,0.5125000000000001
82850,-0.016308910362477037,1.4243036177287174,584.6289697552824,0,aa8099aab9a5,0.3153195488721805,0.06818181818181812,23,0.775
169904,-1.8894327021257136,0.299326245121954,181.4586746236776,0,0f48976a8c3b,0.45394736842105265,0.5454545454545454,23,0.5125000000000001
1818,1.0154664260999249,-0.7332138353298504,903.6360061567055,0,ae8658eb752b,0.4158834586466166,0.75,0,0.3875
149317,-0.375210049650769,-1.3889728348838883,273.2003934965687,0,2202a0b7b3cd,0.5023496240601504,0.3181818181818181,17,0.6375000000000001
58850,-0.31168279592675735,-0.007431192389653955,176.70603633462036,0,78ac72b093f9,0.34022556390977443,0.7045454545454546,16,0.8375000000000001
45372,0.4522594661420372,0.5190696608474048,737.6183188658737,0,b3d3c963b8a2,0.5300751879699248,0.659090909090909,12,0.43749999999999994
98451,0.29642310886468315,0.7644649306021204,932.0542407133098,0,44be017f5e42,0.6729323308270677,0.7954545454545454,3,0.47500000000000003
22201,-0.25158368258545605,0.01966285504850614,580.3367614155317,0,872d3235d50c,0.44125939849624063,0.6818181818181817,6,0.46249999999999997
66334,-0.32771113826923787,-0.8017694977419768,557.0006230091791,0,34eb23287d44,0.5136278195488722,0.43181818181818166,18,0.08750000000000001
123575,1.9930026611373433,-0.07395657987797531,532.1523681972823,0,2b5720592df8,0.5540413533834587,0.9318181818181817,10,0.5375000000000001
161467,0.8118035250061107,-0.7759384057898792,320.2066048060754,0,8deaa8875616,0.40037593984962405,0.6136363636363635,20,0.09999999999999999
51357,1.1772798717966861,-0.25462926345606407,180.44574718656958,0,c2132a768c68,0.48825187969924816,0.659090909090909,14,0.4875
140413,-0.15216226265127006,0.22362282653025398,816.0484627279925,0,913c9bfc7fa4,0.4586466165413534,0.4545454545454546,15,0.08750000000000001
106873,0.09468284806221523,-0.5070196343742215,111.82531055347953,0,cb9bbb10c651,0.4703947368421053,0.5681818181818183,5,0.15
135739,-0.07257653278483117,0.46642035615831956,208.05966857506428,0,78a276e2729a,0.3477443609022557,0.4545454545454546,13,0.25
14617,-0.20394735601386949,1.7334108294377344,276.6465974642783,0,991a9e6f9e8d,0.46005639097744366,0.6136363636363635,4,0.22499999999999998
14948,0.044920849153617395,-0.9682432091986074,344.5984204942114,0,b3d381ffbd20,0.5267857142857144,1.0,4,0.55
99805,-0.9725346307137482,-0.014383049973743704,106.8461837359235,0,58e41aa05453,0.6611842105263158,0.34090909090909083,3,0.275
119861,1.2794271908928365,0.7256927448955897,879.7349980348839,0,88632b00742a,0.5921052631578948,0.2954545454545452,9,0.1125
47183,-0.9306880271166977,-0.2941272217387124,809.5274044945189,0,6a5ae64ce7cc,0.7603383458646618,1.0,13,0.21249999999999997
32632,0.9033308102584163,-0.6410712697057832,650.572821697114,0,4c2367b2a706,0.3486842105263158,0.6136363636363635,9,0.375
125590,-0.8546562649175007,-0.4587411011699606,136.71668007223624,1,0bf88c8c7ad2,0.5798872180451129,0.5,10,0.375
36370,0.6657426992462829,-1.0308792749479843,818.7716367899777,0,8c049ae4047b,0.48261278195488727,0.8863636363636362,10,0.3875
93462,0.4007682538994198,-0.4096074853018637,763.004860630729,0,06a67d08e305,0.7655075187969926,0.5227272727272727,1,0.55
10353,-0.1708632488919713,0.4135246070989425,107.78583509268756,0,a8c8a3e67e98,0.34304511278195493,1.0,2,0.6125
14046,0.0350135786601505,-0.3629393179574729,261.71016129177025,0,030d767f8db0,0.33834586466165417,0.8181818181818183,3,0.46249999999999997
90155,0.7169737834068987,0.941707232613552,871.7252151053908,0,426100b0c834,0.3721804511278196,0.5454545454545454,1,0.3125
59276,0.21001186060110266,-0.33345251330127423,997.4079552574207,0,b98583c73cf9,0.1574248120300752,1.0,16,0.2625
5827,-1.6950958431507452,-0.10353939758983631,941.9064587201328,0,01e20c9f026d,0.38251879699248126,0.5227272727272727,1,0.775
122448,-1.760498957879044,-0.03804631374567018,370.6146562717284,0,27647a359abc,0.34962406015037595,0.8181818181818183,10,0.3625
145704,-0.0718919285197224,-1.6716383072153052,467.8212777185531,0,9ef6b8385676,0.4779135338345865,0.7272727272727271,16,0.425
7380,-0.053041948289925755,0.12263120533614878,423.6154573978047,0,f9b7da003513,0.5051691729323309,0.9545454545454546,2,0.2375
2759,-0.1752618648631308,0.3427948999829147,265.01462230254964,0,675de0cf43f1,0.7213345864661656,1.0,0,0.22499999999999998
57305,-0.887741546558404,-0.7485182911728606,133.8660917985514,0,d13c1c6786aa,0.5906954887218046,0.659090909090909,15,0.13749999999999998
172463,-0.8123103124574366,-1.6161870655098782,876.289785881554,0,e22cc5057470,0.3754699248120301,0.4772727272727273,23,0.35
116525,-2.3604330069370625,0.2621171847398745,113.74268539952045,0,b9dacbfe9a2e,0.3298872180451128,0.7727272727272729,8,0.22499999999999998
79818,1.3199766854388406,0.45560647805899285,474.2768465942982,0,f7a938e9ffe8,0.5263157894736843,0.5,22,0.2625
37517,-0.6285935662079181,0.7821390521896311,179.85880897542464,0,c2e03bf793ce,0.27067669172932335,1.0,10,0.6000000000000001
87362,-1.0274565549172014,-0.2911486004031842,716.8106774589622,1,acf39ef8060d,0.7147556390977444,0.6818181818181817,0,0.09999999999999999
22473,1.1858105869501452,0.23660245200193447,194.51093563862287,0,24267c57e648,0.6231203007518797,0.5681818181818183,6,0.2
137558,1.5774596243497103,0.9384981349739263,816.9681614302857,0,f2841b832a01,0.3905075187969925,0.7045454545454546,14,0.4
7098,-1.6599469757154328,-1.608037884744478,22.956585019382718,0,62495c1d7d05,0.21522556390977446,0.36363636363636354,1,0.375
48135,-0.7509369288028284,-0.31649229881758517,848.4349437378283,0,c2974529ac3d,0.6475563909774437,0.43181818181818166,13,0.6875000000000001
116000,-0.5582181864163722,-0.49112903073067365,961.6832527436894,0,28e4bcfb4ede,0.44078947368421056,0.9318181818181817,8,0.0625
96357,1.276184693363709,0.07389341707520901,575.5740195774644,0,51c557d34c8b,0.6311090225563911,0.5,2,0.6375000000000001
73372,0.15858526471266693,-0.1561341818239165,924.675481356984,0,bc829a148d5e,0.23214285714285715,0.43181818181818166,20,0.125
101621,0.8780111818946925,-0.9230637881847652,21.954843530767935,0,b7028a82bd55,0.3721804511278196,0.7727272727272729,4,0.275
132,0.4454477486773081,-0.5431268678300303,923.1179188317698,0,be7f5cc261bc,0.4577067669172933,0.9318181818181817,0,0.08750000000000001
131380,0.10458161297995695,1.2202124825186658,100.08828827216097,0,d0ffd47b139c,0.46334586466165417,0.8181818181818183,12,0.0125
51842,0.7070091190765952,-1.3240953362607388,438.7191779892073,0,0e000455f945,0.39332706766917297,0.8863636363636362,14,0.6375000000000001
74571,0.30040872894332843,1.3078810398807657,946.8924554725644,0,9412b8f65e4d,0.5446428571428572,0.4772727272727273,20,0.175
155021,0.7557377243475952,-1.9530913440692885,839.9658392588963,0,bcab68528c67,0.30639097744360905,0.34090909090909083,19,0.4875
50804,0.2943953826607388,-0.2260004564228206,200.25156266755263,0,1d9d8b335de3,0.43656015037593987,1.0,14,0.22499999999999998
109211,-1.2531004614111687,-0.7256049022915523,927.1233547978122,0,033d8ae9a76b,0.4736842105263158,0.5909090909090908,6,0.7
142167,-0.7906641794060325,0.18608461272393423,55.52350430139426,0,116b2fda0e3e,0.5291353383458647,0.5909090909090908,15,0.25
90731,-1.0557846824454975,1.5604477832188401,516.9162741041971,0,f17654199d67,0.5568609022556391,0.9545454545454546,1,0.2875
60497,0.3143488930435191,0.7709060392387662,351.7881394399661,0,e0c90fcd467e,0.2984022556390978,0.7954545454545454,16,0.2
133871,1.3521719459007586,0.8527874005997772,58.30035678252086,0,fc747c53396d,0.2406015037593985,0.7727272727272729,13,0.13749999999999998
17695,-1.20856250460804,-0.33403538121643905,832.9762354071877,0,a82935e2247d,0.6367481203007519,1.0,4,0.525
102773,1.3446320732610344,0.9763106322393149,375.60310680181965,0,53904fc474f5,0.5037593984962406,0.5227272727272727,4,0.3375
77868,1.503042301827658,1.5515031047579129,780.6494377730738,0,009fa0343854,0.3510338345864662,0.8636363636363633,21,0.024999999999999998
19236,0.31026028514873166,-1.0183271349338217,907.8720754967114,0,133cb30d2308,0.6752819548872181,0.6818181818181817,5,0.7125
18910,-0.442358059592208,-0.6062746344762598,893.9643795569091,0,92e584908b7e,0.47321428571428575,0.7272727272727271,5,0.3
164823,-1.5931518696573739,0.6373937691356013,105.88251196774887,0,9ce35dcb7212,0.6231203007518797,1.0,21,0.15
13910,1.2354319723697471,-0.2758859916563781,615.3704353733069,0,ef6fee377223,0.46616541353383467,0.7727272727272729,3,0.08750000000000001
47956,0.3514535408007497,-0.3438415598507128,634.7057274363913,0,bc9c3d3c6c3c,0.7471804511278195,0.7727272727272729,13,0.15
61904,1.1668037073660182,-0.002483894025794293,468.344430601683,0,fd4709e69d45,0.7044172932330828,0.9090909090909092,17,0.41250000000000003
